Overhold8,No Homepage,No Description,python,4566311,8166787,
Security Code Scan14,No Homepage,No Description,bash,2841160,9065065,
Trippledex14,No Homepage,No Description,csharp,6355684,99312,
Cookley7,No Homepage,No Description,objectivec,5346335,2653447,
RuboCop18,No Homepage,No Description,ocaml,1399945,2965718,
Job12,No Homepage,No Description,csharp,7429469,1729613,
Solarbreeze128,No Homepage,No Description,ocaml,9383871,8859351,
Opela13,No Homepage,No Description,ocaml,1139189,5888218,
Cardguard1918,No Homepage,No Description,kotlin,2203092,3072758,
NDepend1313,No Homepage,No Description,bash,8328176,6150270,
Tres-Zap2,No Homepage,No Description,kotlin,8958831,3210273,
Fintone195,No Homepage,No Description,bash,7884884,9591379,
Closure Compiler15,No Homepage,No Description,python,853304,8918787,
Konklux19,No Homepage,No Description,bash,8226536,7424122,
Andalax10,No Homepage,No Description,python,6091615,57289,
plato7,No Homepage,No Description,ocaml,9804592,1787114,
Transcof2,No Homepage,No Description,haskell,1598691,8442862,
gixy17,No Homepage,No Description,objectivec,3768809,6508655,
Konklab11,No Homepage,No Description,asm,6391371,3236237,
ciocheck18,No Homepage,No Description,haskell,7921469,899398,
Php Inspections (EA Extended)131,No Homepage,No Description,javascript,9940904,5628482,
Bytecard15,No Homepage,No Description,javascript,2670658,5959924,
Hatity34,No Homepage,No Description,ocaml,9468429,5035363,
Sonair1919,No Homepage,No Description,ocaml,6700420,6681175,
CBMC16,No Homepage,No Description,cpp,8326777,3056751,
PHP Coding Standards Fixer16,No Homepage,No Description,python,2077658,1165858,
terraform-compliance1,No Homepage,No Description,python,3443607,4804646,
Matsoft16,No Homepage,No Description,objectivec,5358101,9617584,
Keylex3,No Homepage,No Description,csharp,157085,6886806,
Viva10204,No Homepage,No Description,cpp,1992138,4226447,
Konklux5,No Homepage,No Description,bash,7508123,7955089,
Linter for dart1,No Homepage,No Description,python,7683331,4076116,
Treeflex202,No Homepage,No Description,asm,8125446,7585549,
lintr1,No Homepage,No Description,asm,3721330,2106685,
clippy14,No Homepage,No Description,javascript,1499626,9833152,
Tin17,No Homepage,No Description,python,4525807,5859453,
Temp11,No Homepage,No Description,kotlin,7024518,9351444,
ruby-lint18,No Homepage,No Description,haskell,101461,1649166,
Aerified1917,No Homepage,No Description,asm,275224,411864,
Zontrax2,No Homepage,No Description,ocaml,2532140,1882229,
Bitwolf13,No Homepage,No Description,asm,1885991,129549,
Sonair819,No Homepage,No Description,javascript,1526613,2552752,
include-gardener1718,No Homepage,No Description,bash,8752046,4775240,
Bitwolf1,No Homepage,No Description,csharp,3565039,7826554,
Sonsing16,No Homepage,No Description,cpp,4800553,4142679,
JArchitect11,No Homepage,No Description,objectivec,9820252,1933679,
SonarLint for Visual Studio615,No Homepage,No Description,kotlin,3054925,9063718,
Quo Lux11,No Homepage,No Description,cpp,7186952,5867874,
Span17,No Homepage,No Description,ocaml,810007,2195411,
eslint17,No Homepage,No Description,asm,2640399,9609575,
phpqa - jmolivas7,No Homepage,No Description,kotlin,3483919,286835,
Job620,No Homepage,No Description,asm,1736756,3169924,
write-good2,No Homepage,No Description,csharp,1061429,830508,
es6-plato1,No Homepage,No Description,python,2605694,1851586,
Keylex5,No Homepage,No Description,java,5021598,9893195,
brakeman414,No Homepage,No Description,csharp,4204655,7399160,
Mondrian6,No Homepage,No Description,haskell,7816942,2959955,
Voyatouch1220,No Homepage,No Description,objectivec,5616391,2395622,
CScout11,No Homepage,No Description,python,5740254,6226978,
Misspelled Words In Context6,No Homepage,No Description,ocaml,4822557,9632193,
CppDepend710,No Homepage,No Description,kotlin,5817171,1089469,
PyT - Python Taint9,No Homepage,No Description,csharp,2410896,2513104,
Bitchip157,No Homepage,No Description,csharp,6399437,887841,
WartRemover1,No Homepage,No Description,haskell,5912391,8084938,
phan12,No Homepage,No Description,csharp,2456226,4570157,
Bitchip13,No Homepage,No Description,csharp,5994937,5769153,
revive12,No Homepage,No Description,cpp,982893,8994454,
Stim20,No Homepage,No Description,bash,6685996,7995556,
Fixflex17,No Homepage,No Description,cpp,3766070,2479041,
Zamit10,No Homepage,No Description,asm,5245946,7728940,
Treeflex8,No Homepage,No Description,asm,2102574,8874971,
coala13,No Homepage,No Description,objectivec,7969059,6907475,
Lotstring11,No Homepage,No Description,csharp,8111285,8582567,
Andalax1212,No Homepage,No Description,haskell,2858834,7692889,
Frink12,No Homepage,No Description,csharp,5170013,8312689,
LibVCS4j18,No Homepage,No Description,javascript,8757994,4207225,
tflint8,No Homepage,No Description,kotlin,6884346,5791874,
LGTM.com3,No Homepage,No Description,objectivec,5626230,7465099,
Quo Lux1,No Homepage,No Description,bash,8329606,5986113,
Reshift1011,No Homepage,No Description,bash,1486224,5564426,
Stringtough1819,No Homepage,No Description,cpp,2886006,5510266,
Latlux6,No Homepage,No Description,cpp,4693347,1764383,
cookstyle4,No Homepage,No Description,cpp,8706848,4316141,
Pannier2,No Homepage,No Description,objectivec,987301,6862067,
Tampflex11,No Homepage,No Description,bash,4510294,8599804,
Helix QAC7,No Homepage,No Description,python,8005023,9523857,
Parse20,No Homepage,No Description,ocaml,9789987,3609867,
Cardguard1210,No Homepage,No Description,asm,6928748,2335348,
Stim15,No Homepage,No Description,csharp,6127226,1408547,
Ronstring16,No Homepage,No Description,javascript,6106514,4122996,
Toughjoyfax1,No Homepage,No Description,haskell,2911524,6690415,
Zathin8,No Homepage,No Description,python,7417658,2352694,
Stim17,No Homepage,No Description,python,3768600,5105438,
Vagram72,No Homepage,No Description,csharp,7518262,7570727,
Temp12,No Homepage,No Description,haskell,1684224,6814696,
Keylex174,No Homepage,No Description,asm,3339983,6330903,
Zathin81,No Homepage,No Description,csharp,5599673,2957379,
AppChecker19,No Homepage,No Description,csharp,9141937,22132,
Latlux14,No Homepage,No Description,cpp,5102835,4510278,
phpqa - jmolivas2,No Homepage,No Description,ocaml,8542444,5347219,
Vagram1220,No Homepage,No Description,java,110193,3314892,
Fix San1,No Homepage,No Description,ocaml,3354141,8202175,
phpqa - jmolivas3,No Homepage,No Description,asm,1007661,5381834,
Quo Lux6,No Homepage,No Description,haskell,4173503,6650924,
SourceMeter3,No Homepage,No Description,javascript,9370753,2225238,
Ronstring36,No Homepage,No Description,cpp,8995969,7201794,
Daltfresh11,No Homepage,No Description,objectivec,2782893,2832903,
Latlux4,No Homepage,No Description,ocaml,5892460,9134533,
Veracode20,No Homepage,No Description,javascript,9616477,2770101,
Stringtough12,No Homepage,No Description,kotlin,229957,6046917,
wemake-python-styleguide314,No Homepage,No Description,asm,2491363,3073897,
Tresom20,No Homepage,No Description,ocaml,8421637,9224705,
Holdlamis2,No Homepage,No Description,bash,3773434,9637808,
Vagram78,No Homepage,No Description,python,1144132,5421082,
mccabe1,No Homepage,No Description,ocaml,5001221,1296792,
lintian12,No Homepage,No Description,cpp,1587195,6997628,
Job9,No Homepage,No Description,haskell,9155854,626362,
Konklux194,No Homepage,No Description,kotlin,5193738,8548010,
Lotstring8,No Homepage,No Description,ocaml,1321458,7666649,
Prettier17,No Homepage,No Description,csharp,1350266,2031232,
Tampflex19,No Homepage,No Description,csharp,4487440,304503,
Reshift10116,No Homepage,No Description,ocaml,9639500,5591023,
Tresom204,No Homepage,No Description,objectivec,842456,3842637,
Kanlam6,No Homepage,No Description,csharp,9228596,2430955,
Wrapsafe12,No Homepage,No Description,bash,6069722,9275505,
Konklab12,No Homepage,No Description,python,9836989,7359636,
tern16,No Homepage,No Description,kotlin,4810131,3869946,
shipshape1620,No Homepage,No Description,kotlin,6373595,4910343,
Temp16,No Homepage,No Description,objectivec,6248687,2370220,
Voltsillam9,No Homepage,No Description,python,8139306,2186174,
Subin15,No Homepage,No Description,python,6450595,3122219,
Parse6,No Homepage,No Description,haskell,2130105,6328298,
Helix QAC20,No Homepage,No Description,python,8018404,7311505,
StaticLint215,No Homepage,No Description,csharp,6361427,1668655,
php-speller2014,No Homepage,No Description,objectivec,1467810,8018414,
clippy19,No Homepage,No Description,asm,6045800,3031632,
Parker17,No Homepage,No Description,ocaml,7283843,407798,
cqmetrics120,No Homepage,No Description,java,4106501,6044022,
PHPMD11,No Homepage,No Description,haskell,5672325,1691807,
Tres-Zap8,No Homepage,No Description,cpp,6989555,3068664,
It18,No Homepage,No Description,javascript,3858931,4289508,
go-critic6,No Homepage,No Description,python,1650920,4796197,
Solarbreeze10,No Homepage,No Description,objectivec,8183437,852998,
Subin4,No Homepage,No Description,cpp,6818980,5530414,
EasyCodingStandard10,No Homepage,No Description,python,1455721,8021576,
CodeNarc10,No Homepage,No Description,cpp,4703724,1695257,
Temp1319,No Homepage,No Description,java,8995831,5777818,
Tempsoft3,No Homepage,No Description,java,7370262,4440896,
Rank18,No Homepage,No Description,objectivec,6196860,2019042,
Overhold20,No Homepage,No Description,python,5067870,8217976,
CMetrics19,No Homepage,No Description,ocaml,8742303,2299961,
Alpha18,No Homepage,No Description,objectivec,5978897,7688742,
HLint12,No Homepage,No Description,java,9941354,453534,
Quo Lux5,No Homepage,No Description,csharp,7668200,9880009,
Tin1719,No Homepage,No Description,ocaml,360192,6987207,
Violations Lib8,No Homepage,No Description,cpp,7026735,5120370,
Trippledex1414,No Homepage,No Description,objectivec,4936024,9856789,
Infer95,No Homepage,No Description,bash,4944679,5931729,
Trippledex9,No Homepage,No Description,objectivec,4495786,2432460,
Querly18,No Homepage,No Description,ocaml,1370382,481668,
Fix San15,No Homepage,No Description,ocaml,5752057,4164484,
NullAway718,No Homepage,No Description,ocaml,8926252,2955425,
Bigtax16,No Homepage,No Description,objectivec,971974,7839926,
Trippledex511,No Homepage,No Description,cpp,353136,6754628,
Flowdesk18,No Homepage,No Description,objectivec,3061319,6179403,
Lotstring1114,No Homepage,No Description,cpp,7128442,2194201,
dephpend9,No Homepage,No Description,ocaml,7120940,4741026,
Tampflex1114,No Homepage,No Description,objectivec,2023815,7669457,
standard12,No Homepage,No Description,bash,3778691,9620375,
LGTM.com2,No Homepage,No Description,java,1676869,7602073,
Biodex1720,No Homepage,No Description,asm,8769294,1318325,
Scalastyle2,No Homepage,No Description,ocaml,2771734,2971599,
Konklux1512,No Homepage,No Description,javascript,4642989,4263446,
Subin1418,No Homepage,No Description,cpp,7969008,6370811,
Bitwolf15,No Homepage,No Description,python,8295264,1695027,
Tres-Zap16,No Homepage,No Description,kotlin,6582485,5968982,
flawfinder19,No Homepage,No Description,asm,6294993,4544188,
vale7,No Homepage,No Description,ocaml,390028,4096501,
Mondrian615,No Homepage,No Description,objectivec,1870904,8653018,
Ronstring7,No Homepage,No Description,cpp,8090830,4041750,
Domainer12,No Homepage,No Description,python,8363929,7676068,
Opela5,No Homepage,No Description,python,3809984,4790750,
HTML Tidy8,No Homepage,No Description,kotlin,4422146,7686684,
multilint20,No Homepage,No Description,java,4875358,8788340,
Linter for dart14,No Homepage,No Description,java,9312497,9655708,
Zathin18,No Homepage,No Description,cpp,4195616,5594483,
Otcom11,No Homepage,No Description,python,1433459,520813,
Bootlint8,No Homepage,No Description,cpp,9572405,9168817,
Lotstring15,No Homepage,No Description,ocaml,8083219,8651919,
shellcheck3,No Homepage,No Description,objectivec,312862,5971466,
Alpha15,No Homepage,No Description,asm,8321618,6375512,
Bitwolf20,No Homepage,No Description,kotlin,2576887,2772084,
Zoolab17,No Homepage,No Description,ocaml,8640323,3186698,
PHPQA8,No Homepage,No Description,asm,3124275,433400,
Reshift5,No Homepage,No Description,python,5093417,7883228,
Ronstring1,No Homepage,No Description,ocaml,182592,691147,
Cookley16,No Homepage,No Description,bash,8938314,2270007,
Wintellect.Analyzers15,No Homepage,No Description,java,9896809,1082810,
Bigtax1,No Homepage,No Description,asm,5505774,2041702,
Regrant2,No Homepage,No Description,bash,6186507,1919914,
Wrapsafe126,No Homepage,No Description,ocaml,1193866,2356028,
Kanlam1,No Homepage,No Description,asm,728470,3793974,
Quo Lux3,No Homepage,No Description,java,7116314,3099326,
Toughjoyfax6,No Homepage,No Description,objectivec,1088287,673653,
Namfix1410,No Homepage,No Description,python,9872168,8606404,
Lotlux86,No Homepage,No Description,javascript,3235448,8218,
DeepCode7,No Homepage,No Description,cpp,5705407,8860869,
Cookley18,No Homepage,No Description,javascript,2872983,9515140,
shipshape162,No Homepage,No Description,kotlin,2206388,9136830,
Sonair81913,No Homepage,No Description,cpp,6664984,3055450,
cfn-lint16,No Homepage,No Description,bash,9223320,2885723,
Tres-Zap20,No Homepage,No Description,haskell,9162659,3159086,
Gembucket12,No Homepage,No Description,bash,8726261,6232366,
Cardify17,No Homepage,No Description,cpp,6810556,8523106,
Fintone19513,No Homepage,No Description,javascript,6636951,8948113,
aether14,No Homepage,No Description,csharp,9213905,9525048,
Lotstring1,No Homepage,No Description,javascript,9023263,1050653,
Bitchip12,No Homepage,No Description,python,5867920,5551571,
Transcof214,No Homepage,No Description,java,2890080,9654138,
Overhold1219,No Homepage,No Description,objectivec,2590147,5520527,
Matsoft17,No Homepage,No Description,asm,7666480,1783895,
Greenlam20,No Homepage,No Description,ocaml,9211357,6761725,
Subin9,No Homepage,No Description,asm,6902703,100105,
Fixflex13,No Homepage,No Description,ocaml,5342621,144436,
Zontrax9,No Homepage,No Description,kotlin,6146508,4304843,
CScout17,No Homepage,No Description,objectivec,7323180,4400464,
Prodder6,No Homepage,No Description,python,9363003,8074775,
Cardguard3,No Homepage,No Description,java,7066858,9951234,
Bitchip139,No Homepage,No Description,javascript,5567891,7685593,
Solarbreeze2,No Homepage,No Description,asm,9603506,4632468,
Transcof21410,No Homepage,No Description,ocaml,1683892,4861803,
Zathin14,No Homepage,No Description,haskell,2787637,8222202,
Tempsoft19,No Homepage,No Description,kotlin,3267207,6547125,
Sonsing315,No Homepage,No Description,objectivec,7115084,1147760,
SonarQube12,No Homepage,No Description,java,7144153,2461359,
Tres-Zap11,No Homepage,No Description,javascript,7346728,391028,
goreporter14,No Homepage,No Description,bash,2697701,2711224,
Alpha16,No Homepage,No Description,bash,9144251,1766307,
Infer91916,No Homepage,No Description,csharp,678096,1986224,
Overhold820,No Homepage,No Description,asm,8314059,6744424,
Flowdesk189,No Homepage,No Description,bash,7234198,1971410,
Cardguard317,No Homepage,No Description,objectivec,9726703,2583445,
Lotlux861,No Homepage,No Description,objectivec,4048620,2787507,
Bitwolf14,No Homepage,No Description,bash,6590022,3570841,
PC-lint1,No Homepage,No Description,ocaml,4781528,2859856,
Twiggy1617,No Homepage,No Description,asm,948324,3963137,
Fix San13,No Homepage,No Description,bash,3515295,2119138,
Flowdesk11,No Homepage,No Description,kotlin,5701282,4957711,
Alphazap126,No Homepage,No Description,python,9281607,2280493,
tsqllint19,No Homepage,No Description,haskell,3455912,1044998,
Sorbet3,No Homepage,No Description,objectivec,612837,6600321,
Matsoft1715,No Homepage,No Description,kotlin,5079819,501855,
Zontrax188,No Homepage,No Description,ocaml,7699577,1162173,
TSqlRules1,No Homepage,No Description,haskell,8911066,2395133,
Vagram4,No Homepage,No Description,bash,3088672,4678391,
ReSharper1216,No Homepage,No Description,cpp,7959301,6572861,
Overhold17,No Homepage,No Description,asm,3839163,5112189,
Hatity18,No Homepage,No Description,python,9202206,1496305,
Latlux69,No Homepage,No Description,objectivec,8379335,6531083,
Holdlamis8,No Homepage,No Description,ocaml,4955623,6102257,
Quo Lux14,No Homepage,No Description,java,9032032,1208607,
Duobam18,No Homepage,No Description,asm,514700,8038885,
proselint6,No Homepage,No Description,java,6578842,7467463,
Sub-Ex15,No Homepage,No Description,kotlin,916798,2380701,
pyright5,No Homepage,No Description,objectivec,7597938,1922526,
terraform-compliance113,No Homepage,No Description,javascript,2879479,4113949,
Ronstring9,No Homepage,No Description,kotlin,5652752,5944411,
Zoolab2,No Homepage,No Description,python,8207957,9517534,
Subin147,No Homepage,No Description,ocaml,7336391,1180015,
Job2,No Homepage,No Description,javascript,9325150,8427827,
Bitwolf1514,No Homepage,No Description,asm,6673744,7556120,
phpmnd1716,No Homepage,No Description,haskell,8008239,4546295,
linty fresh216,No Homepage,No Description,javascript,532295,933858,
Y-Solowarm5,No Homepage,No Description,javascript,4688416,1290968,
Transcof4,No Homepage,No Description,objectivec,4697608,4586150,
Opela16,No Homepage,No Description,objectivec,7893948,7011611,
Helix QAC14,No Homepage,No Description,objectivec,9311094,3439346,
HTML Inspector19,No Homepage,No Description,objectivec,7792547,6327559,
include-gardener17181,No Homepage,No Description,csharp,2610759,8067269,
Viva14,No Homepage,No Description,python,5789693,3639753,
Ventosanzap18,No Homepage,No Description,python,5599807,7976202,
Toughjoyfax42,No Homepage,No Description,kotlin,8304661,3068288,
PHP Architecture Tester9,No Homepage,No Description,bash,8159382,835081,
Reshift101164,No Homepage,No Description,cpp,7023277,301053,
Mat Lam Tam516,No Homepage,No Description,ocaml,5661481,9433484,
go/ast1,No Homepage,No Description,python,1320791,5186952,
Konklux11,No Homepage,No Description,ocaml,3196178,7887866,
Cookley11,No Homepage,No Description,java,8237133,3565997,
PHPStan10,No Homepage,No Description,bash,7674473,8453885,
Cardguard8,No Homepage,No Description,ocaml,1298942,3641740,
Solarbreeze59,No Homepage,No Description,asm,7513443,1305463,
go-critic19,No Homepage,No Description,csharp,9088173,8538536,
Bytecard2,No Homepage,No Description,cpp,5381192,7879551,
aether148,No Homepage,No Description,haskell,4179443,3280834,
Kanlam13,No Homepage,No Description,kotlin,6046804,1605691,
HTML Inspector198,No Homepage,No Description,ocaml,7635158,9479452,
phpmnd1715,No Homepage,No Description,objectivec,9114040,4394922,
Andalax15,No Homepage,No Description,objectivec,4618784,9607622,
prospector13,No Homepage,No Description,kotlin,8670276,3540653,
Tres-Zap18,No Homepage,No Description,java,5474740,7123903,
PHPQA85,No Homepage,No Description,haskell,7965015,4235124,
Treeflex1,No Homepage,No Description,javascript,4447367,616700,
Vagram77,No Homepage,No Description,python,6571532,2620675,
