Zontrax17,No Homepage,No Description,javascript,Y,6778959,2402414,
SwiftFormat9,No Homepage,No Description,csharp,N,5426388,6200853,
Greenlam12,No Homepage,No Description,ocaml,N,3853166,5841417,
Designite3,No Homepage,No Description,objectivec,Y,8901478,9304707,
Violations Lib20,No Homepage,No Description,objectivec,N,8847762,5247286,
Temp2,No Homepage,No Description,kotlin,N,5259543,3751961,
Rank20,No Homepage,No Description,asm,N,4261417,4779734,
linty fresh2,No Homepage,No Description,objectivec,N,7566303,546443,
Zaam-Dox16,No Homepage,No Description,kotlin,N,4600237,934239,
PHP_CodeSniffer201210,No Homepage,No Description,ocaml,N,5541745,7060742,
Vagram11,No Homepage,No Description,objectivec,Y,1777231,3216798,
Wrapsafe1,No Homepage,No Description,javascript,N,2207498,286988,
Zontrax18,No Homepage,No Description,python,Y,8892976,3099939,
Fintone17,No Homepage,No Description,objectivec,Y,3052728,7851170,
Stringtough18,No Homepage,No Description,kotlin,N,2722939,6694253,
Cardguard19,No Homepage,No Description,haskell,N,3043243,8903271,
Lotlux8,No Homepage,No Description,python,Y,7651134,7981339,
fb-contrib18,No Homepage,No Description,python,N,3439984,4711407,
es6-plato16,No Homepage,No Description,objectivec,N,52099,9646896,
kmdr4,No Homepage,No Description,cpp,Y,7158745,2873361,
Transcof17,No Homepage,No Description,asm,N,4376128,8994224,
Domainer9,No Homepage,No Description,cpp,Y,6021297,280118,
Temp13,No Homepage,No Description,java,N,5526114,5547250,
Viva1020,No Homepage,No Description,asm,Y,1569238,8823022,
NullAway7,No Homepage,No Description,objectivec,N,871196,8964760,
Transcof71,No Homepage,No Description,haskell,Y,1326452,6646024,
Sonsing1420,No Homepage,No Description,cpp,N,615721,4936278,
Ventosanzap778,No Homepage,No Description,python,N,5666213,1609963,
Solarbreeze5,No Homepage,No Description,objectivec,N,9655870,5198223,
Asoka3,No Homepage,No Description,haskell,Y,9132172,5739266,
qark8,No Homepage,No Description,javascript,Y,5108804,7277865,
Hatity3,No Homepage,No Description,cpp,Y,6311933,7184193,
Daltfresh2,No Homepage,No Description,haskell,Y,882475,2230641,
Fix San7,No Homepage,No Description,haskell,Y,365195,4795230,
brakeman44,No Homepage,No Description,haskell,Y,1752781,8100292,
Wrapsafe19,No Homepage,No Description,haskell,N,1253503,8406841,
Vagram12,No Homepage,No Description,java,N,2223010,5393799,
Job7,No Homepage,No Description,ocaml,N,6816244,3587210,
Sonsing3,No Homepage,No Description,python,Y,6328539,2276620,
fb-contrib10,No Homepage,No Description,csharp,Y,2159572,4141298,
Domainer16,No Homepage,No Description,csharp,N,1578820,903509,
Zathin16,No Homepage,No Description,java,Y,6486064,127376,
Sonsing5,No Homepage,No Description,cpp,Y,117059,1245406,
Voyatouch9,No Homepage,No Description,haskell,Y,9288221,1092659,
Pannier1,No Homepage,No Description,kotlin,N,2142413,1705456,
LGTM.com5,No Homepage,No Description,bash,Y,9818619,6910477,
Flowdesk16,No Homepage,No Description,csharp,N,2219228,5292021,
It12,No Homepage,No Description,asm,N,2030951,3906369,
Bitchip15,No Homepage,No Description,haskell,N,6081260,4443379,
clang-tidy51611,No Homepage,No Description,ocaml,Y,2215875,8720955,
Semmle QL and LGTM7,No Homepage,No Description,java,N,5455016,1865403,
Konklux15,No Homepage,No Description,cpp,N,7470520,8994896,
Zontrax3,No Homepage,No Description,objectivec,Y,7797442,6831141,
Stylelint3,No Homepage,No Description,javascript,N,8378956,6464446,
Bitwolf18,No Homepage,No Description,ocaml,N,9514559,8784652,
Sub-Ex18,No Homepage,No Description,kotlin,Y,4154825,5659559,
Overhold8,No Homepage,No Description,python,N,4599637,8549813,
Security Code Scan14,No Homepage,No Description,bash,Y,5968809,7771953,
Trippledex14,No Homepage,No Description,csharp,Y,7286778,2996003,
Cookley7,No Homepage,No Description,objectivec,Y,2420495,170860,
RuboCop18,No Homepage,No Description,ocaml,Y,3409453,9701028,
Job12,No Homepage,No Description,csharp,Y,752845,3620753,
Solarbreeze128,No Homepage,No Description,ocaml,N,7876852,7847763,
Opela13,No Homepage,No Description,ocaml,N,7409424,5750709,
Cardguard1918,No Homepage,No Description,kotlin,Y,9266149,8225155,
NDepend1313,No Homepage,No Description,bash,Y,6625036,5978165,
Tres-Zap2,No Homepage,No Description,kotlin,N,2540714,6952972,
Fintone195,No Homepage,No Description,bash,N,7881997,7224553,
Closure Compiler15,No Homepage,No Description,python,Y,9620394,8420769,
Konklux19,No Homepage,No Description,bash,N,1326284,2383123,
Andalax10,No Homepage,No Description,python,Y,4609485,6270697,
plato7,No Homepage,No Description,ocaml,Y,414871,7346664,
Transcof2,No Homepage,No Description,haskell,Y,4849944,7607437,
gixy17,No Homepage,No Description,objectivec,Y,1300863,5706131,
Konklab11,No Homepage,No Description,asm,N,1390698,2753857,
ciocheck18,No Homepage,No Description,haskell,N,5959630,6227365,
Php Inspections (EA Extended)131,No Homepage,No Description,javascript,N,6342629,4538553,
Bytecard15,No Homepage,No Description,javascript,N,5775826,162697,
Hatity34,No Homepage,No Description,ocaml,Y,5517542,5715144,
Sonair1919,No Homepage,No Description,ocaml,N,9592769,6406741,
CBMC16,No Homepage,No Description,cpp,Y,7012780,774569,
PHP Coding Standards Fixer16,No Homepage,No Description,python,N,4186242,1935282,
terraform-compliance1,No Homepage,No Description,python,N,8149062,1028935,
Matsoft16,No Homepage,No Description,objectivec,Y,5226518,4755321,
Keylex3,No Homepage,No Description,csharp,Y,7031302,3744657,
Viva10204,No Homepage,No Description,cpp,Y,2626074,4820073,
Konklux5,No Homepage,No Description,bash,N,5254732,7662054,
Linter for dart1,No Homepage,No Description,python,N,496555,5146180,
Treeflex202,No Homepage,No Description,asm,Y,8384456,7086431,
lintr1,No Homepage,No Description,asm,N,6378081,1157966,
clippy14,No Homepage,No Description,javascript,N,4568892,608974,
Tin17,No Homepage,No Description,python,Y,9550548,2713982,
Temp11,No Homepage,No Description,kotlin,N,2812497,2257294,
ruby-lint18,No Homepage,No Description,haskell,Y,716740,8084880,
Aerified1917,No Homepage,No Description,asm,Y,4520122,3270691,
Zontrax2,No Homepage,No Description,ocaml,Y,1947804,2964225,
Bitwolf13,No Homepage,No Description,asm,N,655258,2281689,
Sonair819,No Homepage,No Description,javascript,Y,1732276,7448712,
include-gardener1718,No Homepage,No Description,bash,N,3761031,3382666,
Bitwolf1,No Homepage,No Description,csharp,N,751652,3295741,
Sonsing16,No Homepage,No Description,cpp,N,1080596,1559828,
JArchitect11,No Homepage,No Description,objectivec,Y,6070420,3410208,
SonarLint for Visual Studio615,No Homepage,No Description,kotlin,Y,470360,3939945,
Quo Lux11,No Homepage,No Description,cpp,N,717679,4156440,
Span17,No Homepage,No Description,ocaml,N,260099,7468030,
eslint17,No Homepage,No Description,asm,N,6224156,4564048,
phpqa - jmolivas7,No Homepage,No Description,kotlin,Y,2442061,4097106,
Job620,No Homepage,No Description,asm,N,4409750,5875239,
write-good2,No Homepage,No Description,csharp,N,8555249,2442130,
es6-plato1,No Homepage,No Description,python,Y,9307219,9626840,
Keylex5,No Homepage,No Description,java,N,60640,8271074,
brakeman414,No Homepage,No Description,csharp,Y,9608088,6231516,
Mondrian6,No Homepage,No Description,haskell,N,86640,8075914,
Voyatouch1220,No Homepage,No Description,objectivec,Y,4550620,6397290,
CScout11,No Homepage,No Description,python,N,8271779,5339818,
Misspelled Words In Context6,No Homepage,No Description,ocaml,N,4543859,1189195,
CppDepend710,No Homepage,No Description,kotlin,Y,5324304,7619422,
PyT - Python Taint9,No Homepage,No Description,csharp,Y,8961502,9595695,
Bitchip157,No Homepage,No Description,csharp,N,7884463,1289258,
WartRemover1,No Homepage,No Description,haskell,N,6468077,792309,
phan12,No Homepage,No Description,csharp,Y,1374011,7775579,
Bitchip13,No Homepage,No Description,csharp,N,437228,8497062,
revive12,No Homepage,No Description,cpp,Y,38403,9853314,
Stim20,No Homepage,No Description,bash,Y,6129916,7259898,
Fixflex17,No Homepage,No Description,cpp,Y,390,4970043,
Zamit10,No Homepage,No Description,asm,Y,2833421,3593621,
Treeflex8,No Homepage,No Description,asm,N,8833569,2153331,
coala13,No Homepage,No Description,objectivec,N,2016982,6693642,
Lotstring11,No Homepage,No Description,csharp,Y,6235020,2718330,
Andalax1212,No Homepage,No Description,haskell,N,9991508,2890765,
Frink12,No Homepage,No Description,csharp,Y,8298791,4188148,
LibVCS4j18,No Homepage,No Description,javascript,N,4687150,994909,
tflint8,No Homepage,No Description,kotlin,Y,2264406,7874621,
LGTM.com3,No Homepage,No Description,objectivec,N,715758,5209565,
Quo Lux1,No Homepage,No Description,bash,Y,7818702,1708965,
Reshift1011,No Homepage,No Description,bash,Y,5852365,8870681,
Stringtough1819,No Homepage,No Description,cpp,N,6345056,7906184,
Latlux6,No Homepage,No Description,cpp,N,5449557,7320013,
cookstyle4,No Homepage,No Description,cpp,N,9671895,4458532,
Pannier2,No Homepage,No Description,objectivec,N,6518597,2518508,
Tampflex11,No Homepage,No Description,bash,N,4996344,4206434,
Helix QAC7,No Homepage,No Description,python,Y,7137852,8402510,
Parse20,No Homepage,No Description,ocaml,N,1896411,7533661,
Cardguard1210,No Homepage,No Description,asm,N,8525260,5438793,
Stim15,No Homepage,No Description,csharp,N,5343605,4587809,
Ronstring16,No Homepage,No Description,javascript,Y,5953209,1337497,
Toughjoyfax1,No Homepage,No Description,haskell,Y,3265167,6334491,
Zathin8,No Homepage,No Description,python,Y,3258537,2824514,
Stim17,No Homepage,No Description,python,Y,963360,764111,
Vagram72,No Homepage,No Description,csharp,Y,7746643,6759047,
Temp12,No Homepage,No Description,haskell,N,5708996,3260607,
Keylex174,No Homepage,No Description,asm,Y,2464498,3118956,
Zathin81,No Homepage,No Description,csharp,Y,7082462,7485934,
AppChecker19,No Homepage,No Description,csharp,Y,6020589,9434307,
Latlux14,No Homepage,No Description,cpp,Y,5593806,91800,
phpqa - jmolivas2,No Homepage,No Description,ocaml,Y,5705783,8526200,
Vagram1220,No Homepage,No Description,java,N,5386102,2848797,
Fix San1,No Homepage,No Description,ocaml,N,2853173,1432675,
phpqa - jmolivas3,No Homepage,No Description,asm,Y,7933304,7998730,
Quo Lux6,No Homepage,No Description,haskell,Y,706859,4077469,
SourceMeter3,No Homepage,No Description,javascript,Y,476591,6127220,
Ronstring36,No Homepage,No Description,cpp,Y,6697242,2665237,
Daltfresh11,No Homepage,No Description,objectivec,N,8915239,4214416,
Latlux4,No Homepage,No Description,ocaml,N,1212042,7232456,
Veracode20,No Homepage,No Description,javascript,Y,4538625,5639512,
Stringtough12,No Homepage,No Description,kotlin,N,9483733,842381,
wemake-python-styleguide314,No Homepage,No Description,asm,N,7378747,9309367,
Tresom20,No Homepage,No Description,ocaml,N,7691643,4029614,
Holdlamis2,No Homepage,No Description,bash,Y,5056538,785377,
Vagram78,No Homepage,No Description,python,Y,2341835,4686227,
mccabe1,No Homepage,No Description,ocaml,Y,4483208,8721468,
lintian12,No Homepage,No Description,cpp,N,5290778,9693134,
Job9,No Homepage,No Description,haskell,N,5243361,1385084,
Konklux194,No Homepage,No Description,kotlin,N,2724365,5417069,
Lotstring8,No Homepage,No Description,ocaml,Y,5488947,1798441,
Prettier17,No Homepage,No Description,csharp,N,9250891,2417690,
Tampflex19,No Homepage,No Description,csharp,Y,255735,7075606,
Reshift10116,No Homepage,No Description,ocaml,N,7814103,2850680,
Tresom204,No Homepage,No Description,objectivec,Y,2057943,7694401,
Kanlam6,No Homepage,No Description,csharp,Y,7953053,2136296,
Wrapsafe12,No Homepage,No Description,bash,Y,4440527,2318496,
Konklab12,No Homepage,No Description,python,Y,1481559,6707518,
tern16,No Homepage,No Description,kotlin,N,8604763,4984324,
shipshape1620,No Homepage,No Description,kotlin,N,16584,2790716,
Temp16,No Homepage,No Description,objectivec,Y,3989076,8094264,
Voltsillam9,No Homepage,No Description,python,N,2989796,4706560,
Subin15,No Homepage,No Description,python,N,7555488,5868983,
Parse6,No Homepage,No Description,haskell,N,988422,1158581,
Helix QAC20,No Homepage,No Description,python,Y,8604336,1444982,
StaticLint215,No Homepage,No Description,csharp,Y,5016633,4703351,
php-speller2014,No Homepage,No Description,objectivec,N,7039094,5545695,
clippy19,No Homepage,No Description,asm,Y,6847424,193176,
Parker17,No Homepage,No Description,ocaml,Y,9768403,6502329,
cqmetrics120,No Homepage,No Description,java,Y,926589,2813233,
PHPMD11,No Homepage,No Description,haskell,N,2466999,3314756,
Tres-Zap8,No Homepage,No Description,cpp,N,3925940,6200888,
It18,No Homepage,No Description,javascript,N,2624186,2917112,
go-critic6,No Homepage,No Description,python,N,3082837,5318441,
Solarbreeze10,No Homepage,No Description,objectivec,Y,3612893,8713472,
Subin4,No Homepage,No Description,cpp,Y,4197308,9932833,
EasyCodingStandard10,No Homepage,No Description,python,Y,1896920,6253557,
CodeNarc10,No Homepage,No Description,cpp,N,5245348,6944555,
Temp1319,No Homepage,No Description,java,Y,2574839,7441083,
Tempsoft3,No Homepage,No Description,java,N,967110,5269917,
Rank18,No Homepage,No Description,objectivec,N,8950047,2673352,
Overhold20,No Homepage,No Description,python,N,4845935,7444710,
CMetrics19,No Homepage,No Description,ocaml,N,3520540,9488144,
Alpha18,No Homepage,No Description,objectivec,Y,2482448,1106830,
HLint12,No Homepage,No Description,java,N,6957140,377730,
Quo Lux5,No Homepage,No Description,csharp,Y,8873616,1595443,
Tin1719,No Homepage,No Description,ocaml,Y,137911,4274688,
Violations Lib8,No Homepage,No Description,cpp,N,3945068,1517321,
Trippledex1414,No Homepage,No Description,objectivec,Y,4397603,1612200,
Infer95,No Homepage,No Description,bash,N,6032383,3701856,
Trippledex9,No Homepage,No Description,objectivec,Y,7700517,4377883,
Querly18,No Homepage,No Description,ocaml,Y,5064435,1652285,
Fix San15,No Homepage,No Description,ocaml,N,152971,3130603,
NullAway718,No Homepage,No Description,ocaml,Y,943582,4228932,
Bigtax16,No Homepage,No Description,objectivec,Y,7544767,3288050,
Trippledex511,No Homepage,No Description,cpp,N,230689,9333454,
Flowdesk18,No Homepage,No Description,objectivec,N,8057813,9403132,
Lotstring1114,No Homepage,No Description,cpp,N,934852,2626756,
dephpend9,No Homepage,No Description,ocaml,Y,9000841,8619444,
Tampflex1114,No Homepage,No Description,objectivec,Y,2425881,8493917,
standard12,No Homepage,No Description,bash,Y,3253108,7003018,
LGTM.com2,No Homepage,No Description,java,Y,9553432,1933231,
Biodex1720,No Homepage,No Description,asm,N,551937,1032455,
Scalastyle2,No Homepage,No Description,ocaml,Y,7942745,613681,
Konklux1512,No Homepage,No Description,javascript,Y,283029,7207632,
Subin1418,No Homepage,No Description,cpp,Y,505429,7341386,
Bitwolf15,No Homepage,No Description,python,N,7635199,9066188,
Tres-Zap16,No Homepage,No Description,kotlin,Y,7338260,9130267,
flawfinder19,No Homepage,No Description,asm,Y,5132982,5388382,
vale7,No Homepage,No Description,ocaml,Y,8623211,326667,
Mondrian615,No Homepage,No Description,objectivec,N,4927767,5285041,
Ronstring7,No Homepage,No Description,cpp,Y,3664109,7325563,
Domainer12,No Homepage,No Description,python,Y,3815999,7932868,
Opela5,No Homepage,No Description,python,N,4742553,8328554,
HTML Tidy8,No Homepage,No Description,kotlin,Y,1304294,6162423,
multilint20,No Homepage,No Description,java,N,5792343,1702443,
Linter for dart14,No Homepage,No Description,java,Y,4701997,353183,
Zathin18,No Homepage,No Description,cpp,N,1604109,3737776,
Otcom11,No Homepage,No Description,python,Y,6888056,4086870,
Bootlint8,No Homepage,No Description,cpp,N,8346094,378419,
Lotstring15,No Homepage,No Description,ocaml,Y,2203248,3761889,
shellcheck3,No Homepage,No Description,objectivec,N,2028241,3713136,
Alpha15,No Homepage,No Description,asm,Y,3399,8852568,
Bitwolf20,No Homepage,No Description,kotlin,Y,8309357,8645046,
Zoolab17,No Homepage,No Description,ocaml,N,3483284,4051394,
PHPQA8,No Homepage,No Description,asm,N,9248751,3340906,
Reshift5,No Homepage,No Description,python,Y,2383792,3889941,
Ronstring1,No Homepage,No Description,ocaml,N,8393007,1013172,
Cookley16,No Homepage,No Description,bash,Y,7851882,7614523,
Wintellect.Analyzers15,No Homepage,No Description,java,N,7586401,3721859,
Bigtax1,No Homepage,No Description,asm,Y,9061482,3642821,
Regrant2,No Homepage,No Description,bash,N,3323849,9684479,
Wrapsafe126,No Homepage,No Description,ocaml,N,5277338,4611254,
Kanlam1,No Homepage,No Description,asm,N,2685295,8783066,
Quo Lux3,No Homepage,No Description,java,N,5195752,8663788,
Toughjoyfax6,No Homepage,No Description,objectivec,N,4147275,9533869,
Namfix1410,No Homepage,No Description,python,N,1509049,4864182,
Lotlux86,No Homepage,No Description,javascript,N,9238118,6145478,
DeepCode7,No Homepage,No Description,cpp,N,2592971,1890020,
Cookley18,No Homepage,No Description,javascript,N,2324492,2735887,
shipshape162,No Homepage,No Description,kotlin,Y,1563524,3395823,
Sonair81913,No Homepage,No Description,cpp,N,1005168,1921054,
cfn-lint16,No Homepage,No Description,bash,N,3070195,7489687,
Tres-Zap20,No Homepage,No Description,haskell,Y,2176525,1595866,
Gembucket12,No Homepage,No Description,bash,N,45016,7150508,
Cardify17,No Homepage,No Description,cpp,Y,6251082,9878974,
Fintone19513,No Homepage,No Description,javascript,Y,5090766,9831005,
aether14,No Homepage,No Description,csharp,Y,4035323,7384004,
Lotstring1,No Homepage,No Description,javascript,N,639309,5910078,
Bitchip12,No Homepage,No Description,python,Y,4392360,8930676,
Transcof214,No Homepage,No Description,java,N,783093,9582642,
Overhold1219,No Homepage,No Description,objectivec,Y,9613059,5661737,
Matsoft17,No Homepage,No Description,asm,Y,1011353,2658514,
Greenlam20,No Homepage,No Description,ocaml,Y,3375245,2902688,
Subin9,No Homepage,No Description,asm,N,5592469,345889,
Fixflex13,No Homepage,No Description,ocaml,Y,4582868,5822418,
Zontrax9,No Homepage,No Description,kotlin,Y,9873445,472609,
CScout17,No Homepage,No Description,objectivec,Y,6059686,6105362,
Prodder6,No Homepage,No Description,python,Y,2943225,3955912,
Cardguard3,No Homepage,No Description,java,N,8437688,6221638,
Bitchip139,No Homepage,No Description,javascript,N,9421254,2280058,
Solarbreeze2,No Homepage,No Description,asm,N,4621005,2228131,
Transcof21410,No Homepage,No Description,ocaml,Y,3184114,257945,
Zathin14,No Homepage,No Description,haskell,N,3045734,3855683,
Tempsoft19,No Homepage,No Description,kotlin,N,6118813,6112322,
Sonsing315,No Homepage,No Description,objectivec,Y,7259236,5582375,
SonarQube12,No Homepage,No Description,java,N,4618085,5730192,
Tres-Zap11,No Homepage,No Description,javascript,Y,1308947,9257297,
goreporter14,No Homepage,No Description,bash,N,1617993,3477414,
Alpha16,No Homepage,No Description,bash,N,1849274,5531657,
Infer91916,No Homepage,No Description,csharp,N,4574013,2153095,
Overhold820,No Homepage,No Description,asm,N,3712092,66956,
Flowdesk189,No Homepage,No Description,bash,Y,7839990,9294917,
Cardguard317,No Homepage,No Description,objectivec,N,5722426,4724838,
Lotlux861,No Homepage,No Description,objectivec,Y,9469011,6229057,
Bitwolf14,No Homepage,No Description,bash,Y,3453781,5636437,
PC-lint1,No Homepage,No Description,ocaml,N,8275553,725959,
Twiggy1617,No Homepage,No Description,asm,N,8830764,242127,
Fix San13,No Homepage,No Description,bash,Y,5246510,7364965,
Flowdesk11,No Homepage,No Description,kotlin,Y,2360532,6372690,
Alphazap126,No Homepage,No Description,python,Y,7311840,8720458,
tsqllint19,No Homepage,No Description,haskell,N,8526260,9764868,
Sorbet3,No Homepage,No Description,objectivec,Y,6968206,13547,
Matsoft1715,No Homepage,No Description,kotlin,Y,9344024,4992724,
Zontrax188,No Homepage,No Description,ocaml,N,6049632,3564358,
TSqlRules1,No Homepage,No Description,haskell,Y,2826797,9991824,
Vagram4,No Homepage,No Description,bash,N,3669970,7658533,
ReSharper1216,No Homepage,No Description,cpp,Y,4742580,3961247,
Overhold17,No Homepage,No Description,asm,N,1390185,82428,
Hatity18,No Homepage,No Description,python,N,2894478,8205787,
Latlux69,No Homepage,No Description,objectivec,N,5208998,9720619,
Holdlamis8,No Homepage,No Description,ocaml,N,8628519,9589321,
Quo Lux14,No Homepage,No Description,java,N,6031810,3958900,
Duobam18,No Homepage,No Description,asm,Y,4999426,9132835,
proselint6,No Homepage,No Description,java,N,7569665,4090341,
Sub-Ex15,No Homepage,No Description,kotlin,Y,5768523,2812129,
pyright5,No Homepage,No Description,objectivec,N,5696204,8649259,
terraform-compliance113,No Homepage,No Description,javascript,N,4191695,1996799,
Ronstring9,No Homepage,No Description,kotlin,Y,1767663,2364436,
Zoolab2,No Homepage,No Description,python,N,5184933,2410835,
Subin147,No Homepage,No Description,ocaml,Y,2775663,5123010,
Job2,No Homepage,No Description,javascript,Y,6629789,2183323,
Bitwolf1514,No Homepage,No Description,asm,Y,520158,1551546,
phpmnd1716,No Homepage,No Description,haskell,N,7584816,7790283,
linty fresh216,No Homepage,No Description,javascript,Y,9260986,3405010,
Y-Solowarm5,No Homepage,No Description,javascript,Y,576512,1366918,
Transcof4,No Homepage,No Description,objectivec,Y,3053611,5446122,
Opela16,No Homepage,No Description,objectivec,Y,9102439,8346851,
Helix QAC14,No Homepage,No Description,objectivec,Y,4297159,422895,
HTML Inspector19,No Homepage,No Description,objectivec,Y,8503721,4659400,
include-gardener17181,No Homepage,No Description,csharp,Y,2278023,584245,
Viva14,No Homepage,No Description,python,N,9813937,7220092,
Ventosanzap18,No Homepage,No Description,python,N,8556011,9402155,
Toughjoyfax42,No Homepage,No Description,kotlin,Y,1608980,6078659,
PHP Architecture Tester9,No Homepage,No Description,bash,N,9445204,7553991,
Reshift101164,No Homepage,No Description,cpp,Y,9583671,9829569,
Mat Lam Tam516,No Homepage,No Description,ocaml,Y,8611546,7577172,
go/ast1,No Homepage,No Description,python,Y,6226427,9166676,
Konklux11,No Homepage,No Description,ocaml,Y,1903500,6184652,
Cookley11,No Homepage,No Description,java,N,2951293,5435433,
PHPStan10,No Homepage,No Description,bash,N,1686608,4806871,
Cardguard8,No Homepage,No Description,ocaml,Y,4933008,6573469,
Solarbreeze59,No Homepage,No Description,asm,N,8268056,7276940,
go-critic19,No Homepage,No Description,csharp,Y,9552163,5347085,
Bytecard2,No Homepage,No Description,cpp,N,6165138,1774598,
aether148,No Homepage,No Description,haskell,Y,1649836,6127878,
Kanlam13,No Homepage,No Description,kotlin,Y,6399699,6419750,
HTML Inspector198,No Homepage,No Description,ocaml,N,1970471,2839216,
phpmnd1715,No Homepage,No Description,objectivec,Y,3889459,1061513,
Andalax15,No Homepage,No Description,objectivec,N,5811619,1037685,
prospector13,No Homepage,No Description,kotlin,N,2209882,7922874,
Tres-Zap18,No Homepage,No Description,java,N,7367241,8792749,
PHPQA85,No Homepage,No Description,haskell,Y,6934116,6486176,
Treeflex1,No Homepage,No Description,javascript,N,3728533,6595624,
Vagram77,No Homepage,No Description,python,N,2156544,405864,
